element,wavelength,intensity,persistence,type,spectrum_region
Gold,1224.592,600.0,1,Transition Metals,Ultraviolet
Gold,1229.901,600.0,0,Transition Metals,Ultraviolet
Gold,1328.374,9.0,0,Transition Metals,Ultraviolet
Gold,1355.616,400.0,0,Transition Metals,Ultraviolet
Gold,1362.326,400.0,1,Transition Metals,Ultraviolet
Gold,1408.451,9.0,0,Transition Metals,Ultraviolet
Gold,1481.764,9.0,0,Transition Metals,Ultraviolet
Gold,1486.547,500.0,0,Transition Metals,Ultraviolet
Gold,1587.158,20.0,0,Transition Metals,Ultraviolet
Gold,1624.335,9.0,0,Transition Metals,Ultraviolet
Gold,1646.674,14.0,1,Transition Metals,Ultraviolet
Gold,1665.755,9.0,0,Transition Metals,Ultraviolet
Gold,1699.339,20.0,1,Transition Metals,Ultraviolet
Gold,1740.475,600.0,0,Transition Metals,Ultraviolet
Gold,1783.2,600.0,0,Transition Metals,Ultraviolet
Gold,1879.829,9.0,0,Transition Metals,Ultraviolet
Gold,1224.592,600.0,1,Transition Metals,Ultraviolet
Gold,1229.901,600.0,0,Transition Metals,Ultraviolet
Gold,1328.374,9.0,0,Transition Metals,Ultraviolet
Gold,1355.616,400.0,0,Transition Metals,Ultraviolet
Gold,1362.326,400.0,1,Transition Metals,Ultraviolet
Gold,1408.451,9.0,0,Transition Metals,Ultraviolet
Gold,1481.764,9.0,0,Transition Metals,Ultraviolet
Gold,1486.547,500.0,0,Transition Metals,Ultraviolet
Gold,1587.158,20.0,0,Transition Metals,Ultraviolet
Gold,1624.335,9.0,0,Transition Metals,Ultraviolet
Gold,1646.674,14.0,1,Transition Metals,Ultraviolet
Gold,1665.755,9.0,0,Transition Metals,Ultraviolet
Gold,1699.339,20.0,1,Transition Metals,Ultraviolet
Gold,1740.475,600.0,0,Transition Metals,Ultraviolet
Gold,1783.2,600.0,0,Transition Metals,Ultraviolet
Gold,1879.829,9.0,0,Transition Metals,Ultraviolet
Aluminum,1539.83,800.0,1,Post-transition Metals,Ultraviolet
Aluminum,1670.7886,1000.0,1,Post-transition Metals,Ultraviolet
Aluminum,1719.44,800.0,1,Post-transition Metals,Ultraviolet
Aluminum,1721.244,500.0,0,Post-transition Metals,Ultraviolet
Aluminum,1721.271,900.0,1,Post-transition Metals,Ultraviolet
Aluminum,1724.952,500.0,0,Post-transition Metals,Ultraviolet
Aluminum,1724.984,900.0,1,Post-transition Metals,Ultraviolet
Aluminum,1762.899,30.0,0,Post-transition Metals,Ultraviolet
Aluminum,1763.869,500.0,0,Post-transition Metals,Ultraviolet
Aluminum,1763.952,700.0,1,Post-transition Metals,Ultraviolet
Aluminum,1765.636,50.0,0,Post-transition Metals,Ultraviolet
Aluminum,1765.815,300.0,0,Post-transition Metals,Ultraviolet
Aluminum,1766.385,50.0,0,Post-transition Metals,Ultraviolet
Aluminum,1767.731,400.0,0,Post-transition Metals,Ultraviolet
Aluminum,1769.14,50.0,0,Post-transition Metals,Ultraviolet
Aluminum,1828.588,600.0,0,Post-transition Metals,Ultraviolet
Aluminum,1858.026,700.0,1,Post-transition Metals,Ultraviolet
Aluminum,1862.311,1000.0,1,Post-transition Metals,Ultraviolet
Aluminum,1990.531,700.0,0,Post-transition Metals,Ultraviolet
Aluminum,1539.83,800.0,1,Post-transition Metals,Ultraviolet
Aluminum,1670.7886,1000.0,1,Post-transition Metals,Ultraviolet
Aluminum,1719.44,800.0,1,Post-transition Metals,Ultraviolet
Aluminum,1721.244,500.0,0,Post-transition Metals,Ultraviolet
Aluminum,1721.271,900.0,1,Post-transition Metals,Ultraviolet
Aluminum,1724.952,500.0,0,Post-transition Metals,Ultraviolet
Aluminum,1724.984,900.0,1,Post-transition Metals,Ultraviolet
Aluminum,1762.899,30.0,0,Post-transition Metals,Ultraviolet
Aluminum,1763.869,500.0,0,Post-transition Metals,Ultraviolet
Aluminum,1763.952,700.0,1,Post-transition Metals,Ultraviolet
Aluminum,1765.636,50.0,0,Post-transition Metals,Ultraviolet
Aluminum,1765.815,300.0,0,Post-transition Metals,Ultraviolet
Aluminum,1766.385,50.0,0,Post-transition Metals,Ultraviolet
Aluminum,1767.731,400.0,0,Post-transition Metals,Ultraviolet
Aluminum,1769.14,50.0,0,Post-transition Metals,Ultraviolet
Aluminum,1828.588,600.0,0,Post-transition Metals,Ultraviolet
Aluminum,1858.026,700.0,1,Post-transition Metals,Ultraviolet
Aluminum,1862.311,1000.0,1,Post-transition Metals,Ultraviolet
Aluminum,1990.531,700.0,0,Post-transition Metals,Ultraviolet
Helium,231.4541,15.0,0,Noble Gases,Ultraviolet
Helium,232.5842,20.0,0,Noble Gases,Ultraviolet
Helium,234.3472,30.0,0,Noble Gases,Ultraviolet
Helium,237.3307,50.0,0,Noble Gases,Ultraviolet
Helium,243.0266,100.0,0,Noble Gases,Ultraviolet
Helium,256.3166,300.0,1,Noble Gases,Ultraviolet
Helium,256.3177,150.0,1,Noble Gases,Ultraviolet
Helium,303.7804,1000.0,1,Noble Gases,Ultraviolet
Helium,303.7858,500.0,1,Noble Gases,Ultraviolet
Helium,320.293,10.0,0,Noble Gases,Ultraviolet
Helium,505.50035,2.0,0,Noble Gases,Ultraviolet
Helium,505.68433,3.0,0,Noble Gases,Ultraviolet
Helium,505.91252,4.0,0,Noble Gases,Ultraviolet
Helium,506.20034,5.0,0,Noble Gases,Ultraviolet
Helium,506.57057,7.0,0,Noble Gases,Ultraviolet
Helium,507.05802,10.0,0,Noble Gases,Ultraviolet
Helium,507.71809,15.0,0,Noble Gases,Ultraviolet
Helium,508.64338,20.0,0,Noble Gases,Ultraviolet
Helium,509.99829,25.0,0,Noble Gases,Ultraviolet
Helium,512.09856,35.0,0,Noble Gases,Ultraviolet
Helium,515.61684,50.0,0,Noble Gases,Ultraviolet
Helium,522.21309,100.0,1,Noble Gases,Ultraviolet
Helium,537.02992,400.0,1,Noble Gases,Ultraviolet
Helium,584.33436,1000.0,1,Noble Gases,Ultraviolet
Helium,591.41207,50.0,0,Noble Gases,Ultraviolet
Helium,958.7,5.0,0,Noble Gases,Ultraviolet
Helium,972.11,6.0,0,Noble Gases,Ultraviolet
Helium,992.36,8.0,0,Noble Gases,Ultraviolet
Helium,1025.27,15.0,0,Noble Gases,Ultraviolet
Helium,1084.94,30.0,0,Noble Gases,Ultraviolet
Helium,1215.09,35.0,0,Noble Gases,Ultraviolet
Helium,1215.17,50.0,0,Noble Gases,Ultraviolet
Helium,1640.3321,120.0,1,Noble Gases,Ultraviolet
Helium,1640.3447,50.0,1,Noble Gases,Ultraviolet
Helium,1640.375,7.0,1,Noble Gases,Ultraviolet
Helium,1640.3914,25.0,1,Noble Gases,Ultraviolet
Helium,1640.4742,180.0,1,Noble Gases,Ultraviolet
Helium,1640.4897,25.0,1,Noble Gases,Ultraviolet
Helium,1640.5326,15.0,1,Noble Gases,Ultraviolet
Helium,231.4541,15.0,0,Noble Gases,Ultraviolet
Helium,232.5842,20.0,0,Noble Gases,Ultraviolet
Helium,234.3472,30.0,0,Noble Gases,Ultraviolet
Helium,237.3307,50.0,0,Noble Gases,Ultraviolet
Helium,243.0266,100.0,0,Noble Gases,Ultraviolet
Helium,256.3166,300.0,1,Noble Gases,Ultraviolet
Helium,256.3177,150.0,1,Noble Gases,Ultraviolet
Helium,303.7804,1000.0,1,Noble Gases,Ultraviolet
Helium,303.7858,500.0,1,Noble Gases,Ultraviolet
Helium,320.293,10.0,0,Noble Gases,Ultraviolet
Helium,505.50035,2.0,0,Noble Gases,Ultraviolet
Helium,505.68433,3.0,0,Noble Gases,Ultraviolet
Helium,505.91252,4.0,0,Noble Gases,Ultraviolet
Helium,506.20034,5.0,0,Noble Gases,Ultraviolet
Helium,506.57057,7.0,0,Noble Gases,Ultraviolet
Helium,507.05802,10.0,0,Noble Gases,Ultraviolet
Helium,507.71809,15.0,0,Noble Gases,Ultraviolet
Helium,508.64338,20.0,0,Noble Gases,Ultraviolet
Helium,509.99829,25.0,0,Noble Gases,Ultraviolet
Helium,512.09856,35.0,0,Noble Gases,Ultraviolet
Helium,515.61684,50.0,0,Noble Gases,Ultraviolet
Helium,522.21309,100.0,1,Noble Gases,Ultraviolet
Helium,537.02992,400.0,1,Noble Gases,Ultraviolet
Helium,584.33436,1000.0,1,Noble Gases,Ultraviolet
Helium,591.41207,50.0,0,Noble Gases,Ultraviolet
Helium,958.7,5.0,0,Noble Gases,Ultraviolet
Helium,972.11,6.0,0,Noble Gases,Ultraviolet
Helium,992.36,8.0,0,Noble Gases,Ultraviolet
Helium,1025.27,15.0,0,Noble Gases,Ultraviolet
Helium,1084.94,30.0,0,Noble Gases,Ultraviolet
Helium,1215.09,35.0,0,Noble Gases,Ultraviolet
Helium,1215.17,50.0,0,Noble Gases,Ultraviolet
Helium,1640.3321,120.0,1,Noble Gases,Ultraviolet
Helium,1640.3447,50.0,1,Noble Gases,Ultraviolet
Helium,1640.375,7.0,1,Noble Gases,Ultraviolet
Helium,1640.3914,25.0,1,Noble Gases,Ultraviolet
Helium,1640.4742,180.0,1,Noble Gases,Ultraviolet
Helium,1640.4897,25.0,1,Noble Gases,Ultraviolet
Helium,1640.5326,15.0,1,Noble Gases,Ultraviolet
Antimony,1274.938,800.0,1,Metalloids,Ultraviolet
Antimony,1327.378,800.0,1,Metalloids,Ultraviolet
Antimony,1354.955,800.0,0,Metalloids,Ultraviolet
Antimony,1358.009,600.0,0,Metalloids,Ultraviolet
Antimony,1384.656,800.0,1,Metalloids,Ultraviolet
Antimony,1387.565,1000.0,1,Metalloids,Ultraviolet
Antimony,1407.784,600.0,0,Metalloids,Ultraviolet
Antimony,1436.447,800.0,1,Metalloids,Ultraviolet
Antimony,1498.549,800.0,0,Metalloids,Ultraviolet
Antimony,1513.255,800.0,0,Metalloids,Ultraviolet
Antimony,1524.367,800.0,0,Metalloids,Ultraviolet
Antimony,1565.501,800.0,0,Metalloids,Ultraviolet
Antimony,1576.099,900.0,1,Metalloids,Ultraviolet
Antimony,1581.353,800.0,0,Metalloids,Ultraviolet
Antimony,1606.952,1000.0,1,Metalloids,Ultraviolet
Antimony,1814.964,700.0,0,Metalloids,Ultraviolet
Antimony,1871.154,400.0,1,Metalloids,Ultraviolet
Antimony,1882.568,200.0,0,Metalloids,Ultraviolet
Antimony,1950.393,300.0,0,Metalloids,Ultraviolet
Antimony,1274.938,800.0,1,Metalloids,Ultraviolet
Antimony,1327.378,800.0,1,Metalloids,Ultraviolet
Antimony,1354.955,800.0,0,Metalloids,Ultraviolet
Antimony,1358.009,600.0,0,Metalloids,Ultraviolet
Antimony,1384.656,800.0,1,Metalloids,Ultraviolet
Antimony,1387.565,1000.0,1,Metalloids,Ultraviolet
Antimony,1407.784,600.0,0,Metalloids,Ultraviolet
Antimony,1436.447,800.0,1,Metalloids,Ultraviolet
Antimony,1498.549,800.0,0,Metalloids,Ultraviolet
Antimony,1513.255,800.0,0,Metalloids,Ultraviolet
Antimony,1524.367,800.0,0,Metalloids,Ultraviolet
Antimony,1565.501,800.0,0,Metalloids,Ultraviolet
Antimony,1576.099,900.0,1,Metalloids,Ultraviolet
Antimony,1581.353,800.0,0,Metalloids,Ultraviolet
Antimony,1606.952,1000.0,1,Metalloids,Ultraviolet
Antimony,1814.964,700.0,0,Metalloids,Ultraviolet
Antimony,1871.154,400.0,1,Metalloids,Ultraviolet
Antimony,1882.568,200.0,0,Metalloids,Ultraviolet
Antimony,1950.393,300.0,0,Metalloids,Ultraviolet
Argon,487.2272,10.0,0,Noble Gases,Ultraviolet
Argon,490.6495,15.0,0,Noble Gases,Ultraviolet
Argon,490.7013,10.0,0,Noble Gases,Ultraviolet
Argon,519.327,10.0,0,Noble Gases,Ultraviolet
Argon,542.9124,10.0,0,Noble Gases,Ultraviolet
Argon,543.2033,70.0,0,Noble Gases,Ultraviolet
Argon,547.4606,25.0,0,Noble Gases,Ultraviolet
Argon,556.817,25.0,0,Noble Gases,Ultraviolet
Argon,573.3619,25.0,0,Noble Gases,Ultraviolet
Argon,576.7364,10.0,0,Noble Gases,Ultraviolet
Argon,580.2632,25.0,0,Noble Gases,Ultraviolet
Argon,583.4371,10.0,0,Noble Gases,Ultraviolet
Argon,597.7001,25.0,0,Noble Gases,Ultraviolet
Argon,602.8584,10.0,0,Noble Gases,Ultraviolet
Argon,612.3716,10.0,0,Noble Gases,Ultraviolet
Argon,661.869,150.0,1,Noble Gases,Ultraviolet
Argon,664.5623,10.0,0,Noble Gases,Ultraviolet
Argon,666.0109,70.0,0,Noble Gases,Ultraviolet
Argon,670.9455,300.0,1,Noble Gases,Ultraviolet
Argon,671.8513,1000.0,1,Noble Gases,Ultraviolet
Argon,676.2425,25.0,0,Noble Gases,Ultraviolet
Argon,677.9518,10.0,0,Noble Gases,Ultraviolet
Argon,679.2184,10.0,0,Noble Gases,Ultraviolet
Argon,679.4006,70.0,0,Noble Gases,Ultraviolet
Argon,718.0899,70.0,0,Noble Gases,Ultraviolet
Argon,723.3606,1000.0,1,Noble Gases,Ultraviolet
Argon,725.5485,150.0,0,Noble Gases,Ultraviolet
Argon,730.9297,25.0,0,Noble Gases,Ultraviolet
Argon,740.2692,70.0,0,Noble Gases,Ultraviolet
Argon,744.9248,70.0,0,Noble Gases,Ultraviolet
Argon,745.3223,25.0,0,Noble Gases,Ultraviolet
Argon,802.85896,20.0,0,Noble Gases,Ultraviolet
Argon,806.471,100.0,0,Noble Gases,Ultraviolet
Argon,806.86887,60.0,0,Noble Gases,Ultraviolet
Argon,807.21842,30.0,0,Noble Gases,Ultraviolet
Argon,807.6529,40.0,0,Noble Gases,Ultraviolet
Argon,809.9266,50.0,0,Noble Gases,Ultraviolet
Argon,816.23193,120.0,0,Noble Gases,Ultraviolet
Argon,816.46391,70.0,0,Noble Gases,Ultraviolet
Argon,820.12352,80.0,0,Noble Gases,Ultraviolet
Argon,825.34592,120.0,0,Noble Gases,Ultraviolet
Argon,826.36484,120.0,0,Noble Gases,Ultraviolet
Argon,834.3918,150.0,0,Noble Gases,Ultraviolet
Argon,835.0021,100.0,0,Noble Gases,Ultraviolet
Argon,842.80506,100.0,0,Noble Gases,Ultraviolet
Argon,866.79997,180.0,1,Noble Gases,Ultraviolet
Argon,869.75411,150.0,1,Noble Gases,Ultraviolet
Argon,876.05767,180.0,1,Noble Gases,Ultraviolet
Argon,879.94656,180.0,1,Noble Gases,Ultraviolet
Argon,894.31013,150.0,1,Noble Gases,Ultraviolet
Argon,919.781,300.0,1,Noble Gases,Ultraviolet
Argon,932.0537,300.0,1,Noble Gases,Ultraviolet
Argon,1048.21987,1000.0,1,Noble Gases,Ultraviolet
Argon,1066.6598,500.0,1,Noble Gases,Ultraviolet
Argon,487.2272,10.0,0,Noble Gases,Ultraviolet
Argon,490.6495,15.0,0,Noble Gases,Ultraviolet
Argon,490.7013,10.0,0,Noble Gases,Ultraviolet
Argon,519.327,10.0,0,Noble Gases,Ultraviolet
Argon,542.9124,10.0,0,Noble Gases,Ultraviolet
Argon,543.2033,70.0,0,Noble Gases,Ultraviolet
Argon,547.4606,25.0,0,Noble Gases,Ultraviolet
Argon,556.817,25.0,0,Noble Gases,Ultraviolet
Argon,573.3619,25.0,0,Noble Gases,Ultraviolet
Argon,576.7364,10.0,0,Noble Gases,Ultraviolet
Argon,580.2632,25.0,0,Noble Gases,Ultraviolet
Argon,583.4371,10.0,0,Noble Gases,Ultraviolet
Argon,597.7001,25.0,0,Noble Gases,Ultraviolet
Argon,602.8584,10.0,0,Noble Gases,Ultraviolet
Argon,612.3716,10.0,0,Noble Gases,Ultraviolet
Argon,661.869,150.0,1,Noble Gases,Ultraviolet
Argon,664.5623,10.0,0,Noble Gases,Ultraviolet
Argon,666.0109,70.0,0,Noble Gases,Ultraviolet
Argon,670.9455,300.0,1,Noble Gases,Ultraviolet
Argon,671.8513,1000.0,1,Noble Gases,Ultraviolet
Argon,676.2425,25.0,0,Noble Gases,Ultraviolet
Argon,677.9518,10.0,0,Noble Gases,Ultraviolet
Argon,679.2184,10.0,0,Noble Gases,Ultraviolet
Argon,679.4006,70.0,0,Noble Gases,Ultraviolet
Argon,718.0899,70.0,0,Noble Gases,Ultraviolet
Argon,723.3606,1000.0,1,Noble Gases,Ultraviolet
Argon,725.5485,150.0,0,Noble Gases,Ultraviolet
Argon,730.9297,25.0,0,Noble Gases,Ultraviolet
Argon,740.2692,70.0,0,Noble Gases,Ultraviolet
Argon,744.9248,70.0,0,Noble Gases,Ultraviolet
Argon,745.3223,25.0,0,Noble Gases,Ultraviolet
Argon,802.85896,20.0,0,Noble Gases,Ultraviolet
Argon,806.471,100.0,0,Noble Gases,Ultraviolet
Argon,806.86887,60.0,0,Noble Gases,Ultraviolet
Argon,807.21842,30.0,0,Noble Gases,Ultraviolet
Argon,807.6529,40.0,0,Noble Gases,Ultraviolet
Argon,809.9266,50.0,0,Noble Gases,Ultraviolet
Argon,816.23193,120.0,0,Noble Gases,Ultraviolet
Argon,816.46391,70.0,0,Noble Gases,Ultraviolet
Argon,820.12352,80.0,0,Noble Gases,Ultraviolet
Argon,825.34592,120.0,0,Noble Gases,Ultraviolet
Argon,826.36484,120.0,0,Noble Gases,Ultraviolet
Argon,834.3918,150.0,0,Noble Gases,Ultraviolet
Argon,835.0021,100.0,0,Noble Gases,Ultraviolet
Argon,842.80506,100.0,0,Noble Gases,Ultraviolet
Argon,866.79997,180.0,1,Noble Gases,Ultraviolet
Argon,869.75411,150.0,1,Noble Gases,Ultraviolet
Argon,876.05767,180.0,1,Noble Gases,Ultraviolet
Argon,879.94656,180.0,1,Noble Gases,Ultraviolet
Argon,894.31013,150.0,1,Noble Gases,Ultraviolet
Argon,919.781,300.0,1,Noble Gases,Ultraviolet
Argon,932.0537,300.0,1,Noble Gases,Ultraviolet
Argon,1048.21987,1000.0,1,Noble Gases,Ultraviolet
Argon,1066.6598,500.0,1,Noble Gases,Ultraviolet
Hydrogen,926.225,15.0,0,Nonmetals,Ultraviolet
Hydrogen,930.748,20.0,0,Nonmetals,Ultraviolet
Hydrogen,937.803,30.0,0,Nonmetals,Ultraviolet
Hydrogen,949.743,50.0,1,Nonmetals,Ultraviolet
Hydrogen,972.536,100.0,1,Nonmetals,Ultraviolet
Hydrogen,1025.722,300.0,1,Nonmetals,Ultraviolet
Hydrogen,1215.6682,1000.0,1,Nonmetals,Ultraviolet
Hydrogen,1215.6736,500.0,1,Nonmetals,Ultraviolet
Hydrogen,926.225,15.0,0,Nonmetals,Ultraviolet
Hydrogen,930.748,20.0,0,Nonmetals,Ultraviolet
Hydrogen,937.803,30.0,0,Nonmetals,Ultraviolet
Hydrogen,949.743,50.0,1,Nonmetals,Ultraviolet
Hydrogen,972.536,100.0,1,Nonmetals,Ultraviolet
Hydrogen,1025.722,300.0,1,Nonmetals,Ultraviolet
Hydrogen,1215.6682,1000.0,1,Nonmetals,Ultraviolet
Hydrogen,1215.6736,500.0,1,Nonmetals,Ultraviolet
Rhenium,1973.134,800.0,1,Transition Metals,Ultraviolet
Rhenium,1973.134,800.0,1,Transition Metals,Ultraviolet
Arsenic,1211.17,800.0,0,Metalloids,Ultraviolet
Arsenic,1218.1,800.0,0,Metalloids,Ultraviolet
Arsenic,1241.31,800.0,0,Metalloids,Ultraviolet
Arsenic,1243.08,1000.0,1,Metalloids,Ultraviolet
Arsenic,1245.67,900.0,0,Metalloids,Ultraviolet
Arsenic,1258.58,800.0,0,Metalloids,Ultraviolet
Arsenic,1263.77,1000.0,1,Metalloids,Ultraviolet
Arsenic,1266.34,800.0,0,Metalloids,Ultraviolet
Arsenic,1267.59,800.0,0,Metalloids,Ultraviolet
Arsenic,1280.99,700.0,0,Metalloids,Ultraviolet
Arsenic,1287.54,700.0,0,Metalloids,Ultraviolet
Arsenic,1305.7,700.0,0,Metalloids,Ultraviolet
Arsenic,1333.15,800.0,0,Metalloids,Ultraviolet
Arsenic,1341.55,1000.0,1,Metalloids,Ultraviolet
Arsenic,1355.93,800.0,0,Metalloids,Ultraviolet
Arsenic,1369.77,1000.0,1,Metalloids,Ultraviolet
Arsenic,1373.65,800.0,0,Metalloids,Ultraviolet
Arsenic,1375.07,1000.0,1,Metalloids,Ultraviolet
Arsenic,1375.78,800.0,0,Metalloids,Ultraviolet
Arsenic,1394.64,800.0,0,Metalloids,Ultraviolet
Arsenic,1400.31,800.0,0,Metalloids,Ultraviolet
Arsenic,1890.43,700.0,1,Metalloids,Ultraviolet
Arsenic,1937.59,400.0,1,Metalloids,Ultraviolet
Arsenic,1972.62,200.0,1,Metalloids,Ultraviolet
Arsenic,1211.17,800.0,0,Metalloids,Ultraviolet
Arsenic,1218.1,800.0,0,Metalloids,Ultraviolet
Arsenic,1241.31,800.0,0,Metalloids,Ultraviolet
Arsenic,1243.08,1000.0,1,Metalloids,Ultraviolet
Arsenic,1245.67,900.0,0,Metalloids,Ultraviolet
Arsenic,1258.58,800.0,0,Metalloids,Ultraviolet
Arsenic,1263.77,1000.0,1,Metalloids,Ultraviolet
Arsenic,1266.34,800.0,0,Metalloids,Ultraviolet
Arsenic,1267.59,800.0,0,Metalloids,Ultraviolet
Arsenic,1280.99,700.0,0,Metalloids,Ultraviolet
Arsenic,1287.54,700.0,0,Metalloids,Ultraviolet
Arsenic,1305.7,700.0,0,Metalloids,Ultraviolet
Arsenic,1333.15,800.0,0,Metalloids,Ultraviolet
Arsenic,1341.55,1000.0,1,Metalloids,Ultraviolet
Arsenic,1355.93,800.0,0,Metalloids,Ultraviolet
Arsenic,1369.77,1000.0,1,Metalloids,Ultraviolet
Arsenic,1373.65,800.0,0,Metalloids,Ultraviolet
Arsenic,1375.07,1000.0,1,Metalloids,Ultraviolet
Arsenic,1375.78,800.0,0,Metalloids,Ultraviolet
Arsenic,1394.64,800.0,0,Metalloids,Ultraviolet
Arsenic,1400.31,800.0,0,Metalloids,Ultraviolet
Arsenic,1890.43,700.0,1,Metalloids,Ultraviolet
Arsenic,1937.59,400.0,1,Metalloids,Ultraviolet
Arsenic,1972.62,200.0,1,Metalloids,Ultraviolet
Indium,1586.34,20.0,1,Post-transition Metals,Ultraviolet
Indium,1711.1,14.0,1,Post-transition Metals,Ultraviolet
Indium,1757.3,14.0,1,Post-transition Metals,Ultraviolet
Indium,1936.217,6.0,1,Post-transition Metals,Ultraviolet
Indium,1966.711,6.0,1,Post-transition Metals,Ultraviolet
Indium,1977.359,11.0,1,Post-transition Metals,Ultraviolet
Indium,1586.34,20.0,1,Post-transition Metals,Ultraviolet
Indium,1711.1,14.0,1,Post-transition Metals,Ultraviolet
Indium,1757.3,14.0,1,Post-transition Metals,Ultraviolet
Indium,1936.217,6.0,1,Post-transition Metals,Ultraviolet
Indium,1966.711,6.0,1,Post-transition Metals,Ultraviolet
Indium,1977.359,11.0,1,Post-transition Metals,Ultraviolet
Rhodium,1604.45,1000.0,1,Transition Metals,Ultraviolet
Rhodium,1624.47,400.0,1,Transition Metals,Ultraviolet
Rhodium,1628.94,1000.0,1,Transition Metals,Ultraviolet
Rhodium,1634.72,400.0,1,Transition Metals,Ultraviolet
Rhodium,1637.88,400.0,1,Transition Metals,Ultraviolet
Rhodium,1604.45,1000.0,1,Transition Metals,Ultraviolet
Rhodium,1624.47,400.0,1,Transition Metals,Ultraviolet
Rhodium,1628.94,1000.0,1,Transition Metals,Ultraviolet
Rhodium,1634.72,400.0,1,Transition Metals,Ultraviolet
Rhodium,1637.88,400.0,1,Transition Metals,Ultraviolet
Iodine,879.8,100.0,0,Halogens,Ultraviolet
Iodine,1018.5,200.0,0,Halogens,Ultraviolet
Iodine,1034.6,500.0,1,Halogens,Ultraviolet
Iodine,1066.3,100.0,0,Halogens,Ultraviolet
Iodine,1075.2,150.0,0,Halogens,Ultraviolet
Iodine,1105.0,250.0,0,Halogens,Ultraviolet
Iodine,1111.1,120.0,0,Halogens,Ultraviolet
Iodine,1125.2,200.0,0,Halogens,Ultraviolet
Iodine,1131.5,100.0,0,Halogens,Ultraviolet
Iodine,1139.8,500.0,1,Halogens,Ultraviolet
Iodine,1160.5,500.0,1,Halogens,Ultraviolet
Iodine,1166.4,1000.0,1,Halogens,Ultraviolet
Iodine,1175.8,250.0,0,Halogens,Ultraviolet
Iodine,1178.6,500.0,1,Halogens,Ultraviolet
Iodine,1187.3,800.0,1,Halogens,Ultraviolet
Iodine,1190.8,500.0,1,Halogens,Ultraviolet
Iodine,1198.8,250.0,0,Halogens,Ultraviolet
Iodine,1200.2,400.0,0,Halogens,Ultraviolet
Iodine,1220.8,1000.0,1,Halogens,Ultraviolet
Iodine,1234.0,1000.0,1,Halogens,Ultraviolet
Iodine,1259.5,40.0,0,Halogens,Ultraviolet
Iodine,1289.4,40.0,0,Halogens,Ultraviolet
Iodine,1300.3,130.0,0,Halogens,Ultraviolet
Iodine,1302.9,40.0,0,Halogens,Ultraviolet
Iodine,1313.9,40.0,0,Halogens,Ultraviolet
Iodine,1317.5,40.0,0,Halogens,Ultraviolet
Iodine,1336.5,1000.0,1,Halogens,Ultraviolet
Iodine,1355.1,70.0,0,Halogens,Ultraviolet
Iodine,1357.9,40.0,0,Halogens,Ultraviolet
Iodine,1360.9,70.0,0,Halogens,Ultraviolet
Iodine,1361.1,40.0,0,Halogens,Ultraviolet
Iodine,1383.2,50.0,0,Halogens,Ultraviolet
Iodine,1390.7,40.0,0,Halogens,Ultraviolet
Iodine,1425.4,110.0,0,Halogens,Ultraviolet
Iodine,1446.2,70.0,0,Halogens,Ultraviolet
Iodine,1453.1,70.0,0,Halogens,Ultraviolet
Iodine,1457.3,70.0,0,Halogens,Ultraviolet
Iodine,1457.4,70.0,0,Halogens,Ultraviolet
Iodine,1457.9,130.0,1,Halogens,Ultraviolet
Iodine,1459.1,50.0,0,Halogens,Ultraviolet
Iodine,1492.8,70.0,0,Halogens,Ultraviolet
Iodine,1507.0,70.0,0,Halogens,Ultraviolet
Iodine,1514.6,70.0,0,Halogens,Ultraviolet
Iodine,1518.0,200.0,1,Halogens,Ultraviolet
Iodine,1593.5,70.0,0,Halogens,Ultraviolet
Iodine,1617.6,70.0,0,Halogens,Ultraviolet
Iodine,1702.0,200.0,1,Halogens,Ultraviolet
Iodine,1782.7,150.0,1,Halogens,Ultraviolet
Iodine,1799.0,70.0,0,Halogens,Ultraviolet
Iodine,1830.3,1000.0,1,Halogens,Ultraviolet
Iodine,1844.4,200.0,1,Halogens,Ultraviolet
Iodine,879.8,100.0,0,Halogens,Ultraviolet
Iodine,1018.5,200.0,0,Halogens,Ultraviolet
Iodine,1034.6,500.0,1,Halogens,Ultraviolet
Iodine,1066.3,100.0,0,Halogens,Ultraviolet
Iodine,1075.2,150.0,0,Halogens,Ultraviolet
Iodine,1105.0,250.0,0,Halogens,Ultraviolet
Iodine,1111.1,120.0,0,Halogens,Ultraviolet
Iodine,1125.2,200.0,0,Halogens,Ultraviolet
Iodine,1131.5,100.0,0,Halogens,Ultraviolet
Iodine,1139.8,500.0,1,Halogens,Ultraviolet
Iodine,1160.5,500.0,1,Halogens,Ultraviolet
Iodine,1166.4,1000.0,1,Halogens,Ultraviolet
Iodine,1175.8,250.0,0,Halogens,Ultraviolet
Iodine,1178.6,500.0,1,Halogens,Ultraviolet
Iodine,1187.3,800.0,1,Halogens,Ultraviolet
Iodine,1190.8,500.0,1,Halogens,Ultraviolet
Iodine,1198.8,250.0,0,Halogens,Ultraviolet
Iodine,1200.2,400.0,0,Halogens,Ultraviolet
Iodine,1220.8,1000.0,1,Halogens,Ultraviolet
Iodine,1234.0,1000.0,1,Halogens,Ultraviolet
Iodine,1259.5,40.0,0,Halogens,Ultraviolet
Iodine,1289.4,40.0,0,Halogens,Ultraviolet
Iodine,1300.3,130.0,0,Halogens,Ultraviolet
Iodine,1302.9,40.0,0,Halogens,Ultraviolet
